nuc_id,chr,center,coverage,gene,acc,gene_pos
644,1,113192,12.96,CCR4,YAL021C,2
645,1,113023,10.43,CCR4,YAL021C,3
646,1,112865,8.46,CCR4,YAL021C,4
647,1,112714,11.61,CCR4,YAL021C,5
648,1,112557,9.4,CCR4,YAL021C,6
649,1,112406,8.79,CCR4,YAL021C,7
650,1,112236,5.75,CCR4,YAL021C,8
651,1,112083,4.67,CCR4,YAL021C,9
652,1,111916,7.9,CCR4,YAL021C,10
653,1,111781,4.56,CCR4,YAL021C,11
654,1,111616,6.69,CCR4,YAL021C,12
655,1,111460,5.6,CCR4,YAL021C,13
656,1,111306,6.04,FUN26,YAL022C,-3
657,1,111163,4.89,FUN26,YAL022C,-2
658,1,110992,7.03,FUN26,YAL022C,-1
659,1,110830,7.99,FUN26,YAL022C,1
660,1,110680,5.25,FUN26,YAL022C,2
661,1,110402,10.49,FUN26,YAL022C,4
662,1,110244,7.09,FUN26,YAL022C,5
663,1,110071,9.07,FUN26,YAL022C,6
664,1,109909,3.51,FUN26,YAL022C,7
665,1,109766,11.15,FUN26,YAL022C,8
666,1,109603,8.71,FUN26,YAL022C,9
667,1,109443,8.14,FUN26,YAL022C,10
668,1,109275,8.2,PMT2,YAL023C,-3
669,1,109107,10.34,PMT2,YAL023C,-2
670,1,108942,7.77,PMT2,YAL023C,-1
671,1,108598,10.02,PMT2,YAL023C,1
672,1,108437,7.92,PMT2,YAL023C,2
673,1,108281,6.29,PMT2,YAL023C,3
674,1,108130,6.46,PMT2,YAL023C,4
675,1,107960,3.96,PMT2,YAL023C,5
676,1,107818,7.08,PMT2,YAL023C,6
677,1,107674,0.58,PMT2,YAL023C,7
678,1,107530,6.72,PMT2,YAL023C,8
679,1,107370,4.18,PMT2,YAL023C,9
680,1,107216,2.78,PMT2,YAL023C,10
681,1,107048,3.42,PMT2,YAL023C,11
682,1,106861,2.82,PMT2,YAL023C,12
683,1,106714,6.8,PMT2,YAL023C,13
684,1,106542,7.78,LTE1,YAL024C,-3
685,1,106362,6.29,LTE1,YAL024C,-2
686,1,106178,2.92,LTE1,YAL024C,-1
687,1,105929,10.26,LTE1,YAL024C,1
688,1,105771,9.25,LTE1,YAL024C,2
689,1,105600,8.47,LTE1,YAL024C,3
690,1,105428,7.35,LTE1,YAL024C,4
691,1,105278,8.65,LTE1,YAL024C,5
692,1,105112,6.86,LTE1,YAL024C,6
693,1,104966,7.51,LTE1,YAL024C,7
694,1,104801,7.89,LTE1,YAL024C,8
695,1,104638,2.64,LTE1,YAL024C,9
696,1,104488,8.57,LTE1,YAL024C,10
697,1,104309,2.11,LTE1,YAL024C,11
698,1,104170,4.32,LTE1,YAL024C,12
699,1,104008,5.44,LTE1,YAL024C,13
700,1,103869,6.14,LTE1,YAL024C,14
701,1,103708,2.07,LTE1,YAL024C,15
702,1,103523,7.72,LTE1,YAL024C,16
703,1,103361,1.65,LTE1,YAL024C,17
704,1,103212,4.91,LTE1,YAL024C,18
705,1,102940,2.27,LTE1,YAL024C,20
706,1,102839,0.93,LTE1,YAL024C,21
707,1,102655,6.05,LTE1,YAL024C,22
708,1,102414,4.33,LTE1,YAL024C,23
709,1,102300,1.32,LTE1,YAL024C,24
710,1,102145,4.23,LTE1,YAL024C,25
711,1,101958,8.45,LTE1,YAL024C,26
712,1,101798,6.83,MAK16,YAL025C,-3
713,1,101615,7.88,MAK16,YAL025C,-2
714,1,101431,2.64,MAK16,YAL025C,-1
715,1,101142,10.21,MAK16,YAL025C,1
716,1,100976,11.99,MAK16,YAL025C,2
717,1,100813,9.14,MAK16,YAL025C,3
718,1,100655,10.82,MAK16,YAL025C,4
719,1,100486,7.82,MAK16,YAL025C,5
720,1,100323,4.74,DRS2,YAL026C,-3
721,1,100189,3.02,DRS2,YAL026C,-2
722,1,99985,3.26,DRS2,YAL026C,-1
723,1,99736,9.75,DRS2,YAL026C,1
724,1,99579,8.38,DRS2,YAL026C,2
725,1,99408,9.35,DRS2,YAL026C,3
726,1,99244,2.11,DRS2,YAL026C,4
727,1,99108,6.96,DRS2,YAL026C,5
728,1,98933,5.92,DRS2,YAL026C,6
729,1,98760,5.23,DRS2,YAL026C,7
730,1,98607,3.38,DRS2,YAL026C,8
731,1,98452,4.95,DRS2,YAL026C,9
732,1,98266,2.88,DRS2,YAL026C,10
733,1,98114,3.06,DRS2,YAL026C,11
734,1,97951,4.03,DRS2,YAL026C,12
735,1,97790,2.61,DRS2,YAL026C,13
736,1,97655,1.13,DRS2,YAL026C,14
737,1,97461,2.48,DRS2,YAL026C,15
738,1,97325,0.96,DRS2,YAL026C,16
739,1,97124,0.82,DRS2,YAL026C,17
740,1,97005,3.2,DRS2,YAL026C,18
741,1,96844,6.31,DRS2,YAL026C,19
742,1,96603,3.51,DRS2,YAL026C,20
743,1,96460,2.24,DRS2,YAL026C,21
744,1,96272,2.71,,YAL026C-A,-3
745,1,96079,3.62,,YAL026C-A,-2
746,1,95896,6.05,,YAL026C-A,-1
747,1,95724,5.1,,YAL026C-A,1
748,1,95477,0.59,,YAL026C-A,2
749,1,95343,3.32,SAW1,YAL027W,5
750,1,95170,5.64,SAW1,YAL027W,4
751,1,95007,5.82,SAW1,YAL027W,3
752,1,94829,3.97,SAW1,YAL027W,2
753,1,94664,7.29,SAW1,YAL027W,1
754,1,94423,2.94,SAW1,YAL027W,-1
755,1,94281,5.31,SAW1,YAL027W,-2
756,1,94140,2.91,SAW1,YAL027W,-3
757,1,93862,4.26,FRT2,YAL028W,7
758,1,93755,4.06,FRT2,YAL028W,6
759,1,93561,6.83,FRT2,YAL028W,5
760,1,93407,7.07,FRT2,YAL028W,4
761,1,93239,10.66,FRT2,YAL028W,3
762,1,93074,11,FRT2,YAL028W,2
763,1,92908,8.44,FRT2,YAL028W,1
764,1,92706,0.84,FRT2,YAL028W,-1
765,1,92462,6.11,MYO4,YAL029C,1
766,1,92251,4.21,MYO4,YAL029C,2
767,1,92113,6.85,MYO4,YAL029C,3
768,1,91956,1.79,MYO4,YAL029C,4
769,1,91795,7.43,MYO4,YAL029C,5
770,1,91655,6.2,MYO4,YAL029C,6
771,1,91487,4.63,MYO4,YAL029C,7
772,1,91333,6.02,MYO4,YAL029C,8
773,1,91174,3.98,MYO4,YAL029C,9
774,1,91022,2.29,MYO4,YAL029C,10
775,1,90736,2.24,MYO4,YAL029C,12
776,1,90558,0.93,MYO4,YAL029C,13
777,1,90383,4.5,MYO4,YAL029C,14
778,1,90201,6.82,MYO4,YAL029C,15
779,1,90060,3.49,MYO4,YAL029C,16
780,1,89798,2.28,MYO4,YAL029C,18
781,1,89563,3.48,MYO4,YAL029C,19
782,1,89289,1.91,MYO4,YAL029C,21
783,1,89155,2.75,MYO4,YAL029C,22
784,1,88987,3.18,MYO4,YAL029C,23
785,1,88845,1.54,MYO4,YAL029C,24
786,1,88730,2.42,MYO4,YAL029C,25
787,1,88522,3.73,MYO4,YAL029C,26
788,1,88358,1.85,MYO4,YAL029C,27
789,1,88243,3.47,MYO4,YAL029C,28
790,1,88010,3.55,MYO4,YAL029C,29
791,1,87838,0.51,,,NaN
792,1,87650,7.42,SNC1,YAL030W,3
793,1,87477,5.64,SNC1,YAL030W,2
794,1,87315,12.89,SNC1,YAL030W,1
795,1,87031,12.74,GIP4,YAL031C,1
796,1,86858,5.53,GIP4,YAL031C,2
797,1,86698,7.91,GIP4,YAL031C,3
798,1,86528,5.41,GIP4,YAL031C,4
799,1,86375,8.99,GIP4,YAL031C,5
800,1,86225,6.93,GIP4,YAL031C,6
801,1,86064,8.17,GIP4,YAL031C,7
802,1,85913,5.46,GIP4,YAL031C,8
803,1,85743,5.34,GIP4,YAL031C,9
804,1,85592,10.04,GIP4,YAL031C,10
805,1,85418,6.68,GIP4,YAL031C,11
806,1,85225,7.12,GIP4,YAL031C,12
807,1,85047,10.56,PRP45,YAL032C,-3
808,1,84863,8.34,,YAL031W-A,2
809,1,84711,4.73,,YAL031W-A,1
810,1,84455,9.62,PRP45,YAL032C,1
811,1,84283,9.47,PRP45,YAL032C,2
812,1,84111,10.79,PRP45,YAL032C,3
813,1,83953,9.84,PRP45,YAL032C,4
814,1,83788,7.58,PRP45,YAL032C,5
815,1,83606,8.48,PRP45,YAL032C,6
816,1,83429,7.04,PRP45,YAL032C,7
817,1,83269,1.17,,,NaN
818,1,83080,7.96,POP5,YAL033W,3
819,1,82918,11.06,POP5,YAL033W,2
820,1,82764,7.34,POP5,YAL033W,1
821,1,82527,12.3,POP5,YAL033W,-1
822,1,82354,5.3,POP5,YAL033W,-2
823,1,82227,7.57,FUN19,YAL034C,-2
824,1,82003,5.5,FUN19,YAL034C,-1
825,1,81827,4.64,FUN19,YAL034C,1
826,1,81648,5.19,FUN19,YAL034C,2
827,1,81527,4.3,FUN19,YAL034C,3
828,1,81353,4.04,FUN19,YAL034C,4
829,1,81181,7.59,FUN19,YAL034C,5
830,1,80950,6.6,FUN19,YAL034C,6
831,1,80754,6.11,FUN19,YAL034C,7
832,1,80544,3.34,,,NaN
833,1,80383,4.26,MTW1,YAL034W-A,5
834,1,80230,6.93,,YAL034C-B,-3
835,1,80067,11.18,,YAL034C-B,-2
836,1,79897,9.28,,YAL034C-B,-1
837,1,79734,10.53,MTW1,YAL034W-A,1
838,1,79285,2.89,MTW1,YAL034W-A,-1
839,1,79096,2.2,MTW1,YAL034W-A,-2
840,1,78959,1.12,MTW1,YAL034W-A,-3
841,1,78828,2.68,FUN12,YAL035W,16
842,1,78662,4.78,FUN12,YAL035W,15
843,1,78361,2.74,FUN12,YAL035W,13
844,1,78223,1.56,FUN12,YAL035W,12
845,1,78085,3.14,FUN12,YAL035W,11
846,1,77897,4.74,FUN12,YAL035W,10
847,1,77729,5.94,FUN12,YAL035W,9
848,1,77570,8.04,FUN12,YAL035W,8
849,1,77427,6.43,FUN12,YAL035W,7
850,1,77245,8.62,FUN12,YAL035W,6
851,1,77081,7.37,FUN12,YAL035W,5
852,1,76925,6.6,FUN12,YAL035W,4
853,1,76773,12.19,FUN12,YAL035W,3
854,1,76607,12.5,FUN12,YAL035W,2
855,1,76450,12.61,FUN12,YAL035W,1
856,1,76159,11.41,RBG1,YAL036C,1
857,1,75996,13.84,RBG1,YAL036C,2
858,1,75833,10.11,RBG1,YAL036C,3
859,1,75668,7.98,RBG1,YAL036C,4
860,1,75510,6.96,RBG1,YAL036C,5
861,1,75322,3.33,RBG1,YAL036C,6
862,1,75157,3.78,RBG1,YAL036C,7
863,1,74934,1.72,,,NaN
864,1,74758,8.26,,,NaN
865,1,74567,3.11,,YAL037W,9
866,1,74404,6.01,,YAL037W,8
867,1,74223,7.34,,YAL037C-B,-3
868,1,74049,7.73,,YAL037C-B,-2
869,1,73874,6.34,,YAL037C-B,-1
870,1,73673,3.8,,YAL037C-B,1
871,1,73519,3.59,,YAL037C-B,2
872,1,73235,2.25,,YAL037W,1
873,1,73088,4.01,,YAL037W,-1
874,1,72931,6.29,,YAL037W,-2
875,1,72732,2.82,,YAL037W,-3
876,1,72603,0.97,CDC19,YAL038W,6
877,1,72461,1.18,CDC19,YAL038W,5
878,1,72334,3.14,CDC19,YAL038W,4
879,1,72167,1.73,CDC19,YAL038W,3
880,1,72036,2.42,CDC19,YAL038W,2
881,1,71852,3.6,CDC19,YAL038W,1
882,1,71628,0.75,CDC19,YAL038W,-1
883,1,71279,0.57,CDC19,YAL038W,-2
884,1,70794,0.81,CDC19,YAL038W,-3
885,1,70674,5.78,,,NaN
886,1,70511,4.83,,,NaN
887,1,70288,7.23,CYC3,YAL039C,-3
888,1,70122,2.65,CYC3,YAL039C,-2
889,1,69947,3.33,CYC3,YAL039C,-1
890,1,69532,6,CYC3,YAL039C,1
891,1,69383,6.06,CYC3,YAL039C,2
892,1,69221,6.76,CYC3,YAL039C,3
893,1,69055,7.8,CYC3,YAL039C,4
894,1,68881,4.08,CYC3,YAL039C,5
895,1,68742,2.34,CYC3,YAL039C,6
896,1,68422,0.57,CLN3,YAL040C,-3
897,1,68244,1.54,CLN3,YAL040C,-2
898,1,68018,2.13,CLN3,YAL040C,-1
899,1,67820,4.97,CLN3,YAL040C,1
900,1,67664,7.55,CLN3,YAL040C,2
901,1,67447,5.83,CLN3,YAL040C,3
902,1,67266,2.17,CLN3,YAL040C,4
903,1,67073,2.23,CLN3,YAL040C,5
904,1,66860,6.1,CLN3,YAL040C,6
905,1,66680,0.56,CLN3,YAL040C,7
906,1,66555,0.82,CLN3,YAL040C,8
907,1,66245,2.83,CLN3,YAL040C,10
908,1,66106,4.89,CLN3,YAL040C,11
909,1,65853,4.96,CLN3,YAL040C,13
910,1,65513,2.81,,,NaN
911,1,65324,6.35,,,NaN
912,1,65176,3.01,CDC24,YAL041W,16
913,1,64985,3.61,CDC24,YAL041W,15
914,1,64872,3.55,CDC24,YAL041W,14
915,1,64665,3.16,CDC24,YAL041W,13
916,1,64515,2.19,CDC24,YAL041W,12
917,1,64220,4.93,CDC24,YAL041W,10
918,1,64095,2.79,CDC24,YAL041W,9
919,1,63946,5.3,CDC24,YAL041W,8
920,1,63773,4.36,CDC24,YAL041W,7
921,1,63627,7.72,CDC24,YAL041W,6
922,1,63477,3.84,CDC24,YAL041W,5
923,1,63308,7.9,CDC24,YAL041W,4
924,1,63143,11.08,CDC24,YAL041W,3
925,1,62983,9.59,CDC24,YAL041W,2
926,1,62818,9.99,CDC24,YAL041W,1
927,1,62533,9.61,CDC24,YAL041W,-1
928,1,62378,7.5,CDC24,YAL041W,-2
929,1,62162,4.16,,YAL042C-A,-3
930,1,61961,3.85,,YAL042C-A,-2
931,1,61811,11.14,,YAL042C-A,-1
932,1,61653,12.97,,YAL042C-A,1
933,1,61492,9.46,,YAL042C-A,2
934,1,61331,9.2,ERV46,YAL042W,1
935,1,61025,10.7,PTA1,YAL043C,1
936,1,60866,8.29,PTA1,YAL043C,2
937,1,60698,8.54,PTA1,YAL043C,3
938,1,60540,7.43,PTA1,YAL043C,4
939,1,60384,7.22,PTA1,YAL043C,5
940,1,60234,8.18,PTA1,YAL043C,6
941,1,60072,9.23,PTA1,YAL043C,7
942,1,59904,8.6,PTA1,YAL043C,8
943,1,59751,6.74,PTA1,YAL043C,9
944,1,59593,4.83,PTA1,YAL043C,10
945,1,59436,4.5,PTA1,YAL043C,11
946,1,59207,2.72,PTA1,YAL043C,12
947,1,59061,4.78,,YAL045C,-3
948,1,58884,8.71,,YAL045C,-2
949,1,58711,8,,YAL045C,-1
950,1,58430,8.09,,YAL045C,1
951,1,58253,8.69,,YAL045C,2
952,1,58080,11.04,,YAL045C,3
953,1,57898,2.8,AIM1,YAL046C,-3
954,1,57723,8.76,,YAL044W-A,2
955,1,57553,11.19,,YAL044W-A,1
956,1,57350,11.02,SPC72,YAL047C,1
957,1,57188,10.94,SPC72,YAL047C,2
958,1,57036,8.77,SPC72,YAL047C,3
959,1,56819,9.87,SPC72,YAL047C,4
960,1,56660,9.19,SPC72,YAL047C,5
961,1,56484,7.07,SPC72,YAL047C,6
962,1,56305,8.45,SPC72,YAL047C,7
963,1,56145,8.83,SPC72,YAL047C,8
964,1,55994,4.96,SPC72,YAL047C,9
965,1,55806,6.13,SPC72,YAL047C,10
966,1,55644,7.3,SPC72,YAL047C,11
967,1,55470,2.82,SPC72,YAL047C,12
968,1,55306,5.03,GEM1,YAL048C,-3
969,1,55131,10.59,GEM1,YAL048C,-2
970,1,54970,3.51,GEM1,YAL048C,-1
971,1,54748,4.85,GEM1,YAL048C,1
972,1,54589,6.78,,YAL047W-A,1
973,1,54427,8.88,,YAL047W-A,-1
974,1,54250,7.95,,YAL047W-A,-2
975,1,54086,5.47,,YAL047W-A,-3
976,1,53918,6.07,GEM1,YAL048C,6
977,1,53784,1.42,GEM1,YAL048C,7
978,1,53555,4.21,GEM1,YAL048C,8
979,1,53385,5.94,GEM1,YAL048C,9
980,1,53205,4.4,AIM2,YAL049C,-3
981,1,53046,7.28,AIM2,YAL049C,-2
982,1,52883,8.81,AIM2,YAL049C,-1
983,1,52594,8.3,AIM2,YAL049C,1
984,1,52438,4.61,AIM2,YAL049C,2
985,1,52273,6.97,AIM2,YAL049C,3
986,1,52116,6.69,AIM2,YAL049C,4
987,1,51937,4.96,AIM2,YAL049C,5
988,1,51720,0.68,,,NaN
989,1,51583,3.66,OAF1,YAL051W,19
990,1,51389,3.52,OAF1,YAL051W,18
991,1,51204,3.82,OAF1,YAL051W,17
992,1,51034,3.76,OAF1,YAL051W,16
993,1,50861,4.22,OAF1,YAL051W,15
994,1,50663,2.5,OAF1,YAL051W,14
995,1,50399,2.21,OAF1,YAL051W,12
996,1,50069,3.53,OAF1,YAL051W,10
997,1,49895,1.43,OAF1,YAL051W,9
998,1,49727,5.46,OAF1,YAL051W,8
999,1,49564,3.99,OAF1,YAL051W,7
1000,1,49384,1.72,OAF1,YAL051W,6
1001,1,49272,4.32,OAF1,YAL051W,5
1002,1,49084,1.64,OAF1,YAL051W,4
1003,1,48927,5.05,OAF1,YAL051W,3
1004,1,48754,5.73,OAF1,YAL051W,2
1005,1,48574,6.67,OAF1,YAL051W,1
1006,1,48239,3.33,OAF1,YAL051W,-1
1007,1,48079,10,OAF1,YAL051W,-2
1008,1,47919,7.56,OAF1,YAL051W,-3
1009,1,47743,5.75,FLC2,YAL053W,13
1010,1,47610,1.99,FLC2,YAL053W,12
1011,1,47437,2.62,FLC2,YAL053W,11
1012,1,47242,1.96,FLC2,YAL053W,10
1013,1,47086,1.72,FLC2,YAL053W,9
1014,1,46902,1.8,FLC2,YAL053W,8
1015,1,46769,5.36,FLC2,YAL053W,7
1016,1,46612,4.69,FLC2,YAL053W,6
1017,1,46468,8.46,FLC2,YAL053W,5
1018,1,46303,6.45,FLC2,YAL053W,4
1019,1,46138,6.55,FLC2,YAL053W,3
1020,1,45970,11.26,FLC2,YAL053W,2
1021,1,45805,1.99,FLC2,YAL053W,1
1022,1,45340,0.53,ACS1,YAL054C,-2
1023,1,45177,6.72,ACS1,YAL054C,-1
1024,1,44986,12.61,ACS1,YAL054C,1
1025,1,44822,11.13,ACS1,YAL054C,2
1026,1,44653,8.68,ACS1,YAL054C,3
1027,1,44467,7.63,ACS1,YAL054C,4
1028,1,44296,5.65,ACS1,YAL054C,5
1029,1,44151,3.17,ACS1,YAL054C,6
1030,1,43979,8.09,ACS1,YAL054C,7
1031,1,43804,6.04,ACS1,YAL054C,8
1032,1,43630,4.12,ACS1,YAL054C,9
1033,1,43478,8.26,ACS1,YAL054C,10
1034,1,43276,7.25,ACS1,YAL054C,11
1035,1,43092,4.98,ACS1,YAL054C,12
1036,1,42924,4.84,ACS1,YAL054C,13
1037,1,42690,3.38,,,NaN
1038,1,42563,8.18,PEX22,YAL055W,3
1039,1,42390,6.97,PEX22,YAL055W,2
1040,1,42222,6.61,PEX22,YAL055W,1
1041,1,41925,3.14,PEX22,YAL055W,-1
1042,1,41755,3.72,PEX22,YAL055W,-2
1043,1,41596,6.5,PEX22,YAL055W,-3
1044,1,41432,5.62,GPB2,YAL056W,15
1045,1,41307,3.61,GPB2,YAL056W,14
1046,1,41138,7.52,GPB2,YAL056W,13
1047,1,40950,4.81,GPB2,YAL056W,12
1048,1,40800,1.7,GPB2,YAL056W,11
1049,1,40690,7.09,GPB2,YAL056W,10
1050,1,40518,0.8,GPB2,YAL056W,9
1051,1,40370,2.62,GPB2,YAL056W,8
1052,1,40223,3.95,GPB2,YAL056W,7
1053,1,40059,5.95,GPB2,YAL056W,6
1054,1,39916,4.98,GPB2,YAL056W,5
1055,1,39758,6.12,GPB2,YAL056W,4
1056,1,39586,8.15,GPB2,YAL056W,3
1057,1,39420,7.35,GPB2,YAL056W,2
1058,1,39268,8.19,GPB2,YAL056W,1
1059,1,38969,9.62,,YAL056C-A,1
1060,1,38807,10.32,,YAL056C-A,2
1061,1,38641,7.94,GPB2,YAL056W,-3
1062,1,38466,7.7,CNE1,YAL058W,7
1063,1,38294,8.8,CNE1,YAL058W,6
1064,1,38126,4.95,CNE1,YAL058W,5
1065,1,37951,5.34,CNE1,YAL058W,4
1066,1,37777,6.01,CNE1,YAL058W,3
1067,1,37623,7.87,CNE1,YAL058W,2
1068,1,37449,5.02,CNE1,YAL058W,1
1069,1,37210,1.53,CNE1,YAL058W,-1
1070,1,37067,8.24,,YAL059C-A,-1
1071,1,36914,6.62,,YAL059C-A,1
1072,1,36750,6.87,,YAL059C-A,2
1073,1,36589,9.12,ECM1,YAL059W,1
1074,1,36335,1.54,ECM1,YAL059W,-1
1075,1,36169,9.31,ECM1,YAL059W,-2
1076,1,36027,5.95,ECM1,YAL059W,-3
1077,1,35863,5.47,BDH1,YAL060W,5
1078,1,35708,5.19,BDH1,YAL060W,4
1079,1,35571,3.83,BDH1,YAL060W,3
1080,1,35414,7.43,BDH1,YAL060W,2
1081,1,35251,5.27,BDH1,YAL060W,1
1082,1,35048,2.95,BDH1,YAL060W,-1
1083,1,34861,3.12,BDH1,YAL060W,-2
1084,1,34705,4.18,BDH1,YAL060W,-3
1085,1,34557,0.55,BDH2,YAL061W,8
1086,1,34351,4.55,BDH2,YAL061W,7
1087,1,34172,4.46,BDH2,YAL061W,6
1088,1,34023,5.18,BDH2,YAL061W,5
1089,1,33882,1.22,BDH2,YAL061W,4
1090,1,33725,4.45,BDH2,YAL061W,3
1091,1,33551,4.4,BDH2,YAL061W,2
1092,1,33364,3.56,BDH2,YAL061W,1
1093,1,33212,4.36,BDH2,YAL061W,-1
1094,1,32894,6.97,BDH2,YAL061W,-2
1095,1,32716,5.35,BDH2,YAL061W,-3
1096,1,32523,5.87,GDH3,YAL062W,9
1097,1,32272,4.78,GDH3,YAL062W,7
1098,1,32133,3.7,GDH3,YAL062W,6
1099,1,31959,5.95,GDH3,YAL062W,5
1100,1,31787,5.01,GDH3,YAL062W,4
1101,1,31581,3.15,GDH3,YAL062W,3
1102,1,31358,2.17,GDH3,YAL062W,2
1103,1,31216,1.17,GDH3,YAL062W,1
1104,1,30892,5.78,GDH3,YAL062W,-1
1105,1,30719,4.87,GDH3,YAL062W,-2
1106,1,30545,2.76,GDH3,YAL062W,-3
1107,1,30407,2.95,,,NaN
1108,1,30221,2.95,,,NaN
1109,1,30077,1,,,NaN
1110,1,29914,0.51,,,NaN
1111,1,29710,5.74,,,NaN
1112,1,29533,4.17,,,NaN
1113,1,29361,6.19,,,NaN
1114,1,29186,4.06,,,NaN
1115,1,28963,1.85,,,NaN
1116,1,28813,2.68,,,NaN
1117,1,28495,7.6,FLO9,YAL063C,-3
1118,1,28312,6.45,FLO9,YAL063C,-2
1119,1,28142,1.64,FLO9,YAL063C,-1
1120,1,27944,2.7,FLO9,YAL063C,1
1121,1,27818,2.66,FLO9,YAL063C,2
1122,1,27629,2.44,FLO9,YAL063C,3
1123,1,27440,3.87,FLO9,YAL063C,4
1124,1,27301,3.62,FLO9,YAL063C,5
1125,1,27127,2.25,FLO9,YAL063C,6
1126,1,26961,1.1,FLO9,YAL063C,7
1127,1,26826,2.44,FLO9,YAL063C,8
1128,1,26606,0.98,FLO9,YAL063C,9
1129,1,26466,2.57,FLO9,YAL063C,10
1130,1,26284,5.09,FLO9,YAL063C,11
1131,1,26135,1.78,FLO9,YAL063C,12
1132,1,25981,4.82,FLO9,YAL063C,13
1133,1,25755,2.5,FLO9,YAL063C,14
1134,1,25413,6.51,FLO9,YAL063C,16
1135,1,25229,6.73,FLO9,YAL063C,17
1136,1,25066,7.83,FLO9,YAL063C,18
1137,1,24901,10.04,FLO9,YAL063C,19
1138,1,24696,4.98,FLO9,YAL063C,20
1139,1,24526,8.11,FLO9,YAL063C,21
1140,1,24348,6.65,FLO9,YAL063C,22
1141,1,24176,7.91,FLO9,YAL063C,23
1142,1,24014,2.5,FLO9,YAL063C,24
1143,1,23803,1.65,,,NaN
1144,1,23588,4.04,,,NaN
1145,1,23443,3.21,,,NaN
1146,1,23244,6.62,,,NaN
1147,1,23083,5.44,,YAL063C-A,-3
1148,1,22905,2.14,,YAL063C-A,-2
1149,1,22739,6.44,,YAL063C-A,-1
1150,1,22573,2.19,,YAL063C-A,1
1151,1,22393,2.2,,,NaN
1152,1,22220,4.26,,,NaN
1153,1,22080,2.77,,,NaN
1154,1,21901,3.42,,,NaN
1155,1,21738,7.98,,YAL064W,2
1156,1,21564,3.95,,YAL064W,1
1157,1,21404,7.17,,YAL064W,-1
1158,1,21233,4.08,,YAL064W,-2
1159,1,20810,1.65,,YAL064W,-3
1160,1,20635,4.48,,,NaN
1161,1,20480,2.31,,,NaN
1162,1,20265,5.65,,,NaN
1163,1,20114,4.05,,,NaN
1164,1,19890,3.59,,,NaN
1165,1,19742,2.36,,,NaN
1166,1,19565,5.93,,,NaN
1167,1,19436,2.9,,,NaN
1168,1,19242,4.87,,,NaN
1169,1,19051,3.76,,,NaN
1170,1,18874,6.44,,,NaN
1171,1,18714,8.91,,,NaN
1172,1,18548,3.15,,,NaN
1173,1,18388,6.37,,,NaN
1174,1,18213,7.47,,,NaN
1175,1,18042,4.43,,,NaN
1176,1,17813,5.78,,,NaN
1177,1,17666,3.42,,,NaN
1178,1,17489,1.71,,,NaN
1179,1,17326,4.32,,,NaN
1180,1,17173,2.28,,,NaN
1181,1,17006,2.83,,,NaN
1182,1,16791,1.49,,,NaN
1183,1,16617,6.04,,,NaN
1184,1,16433,2.27,,,NaN
1185,1,16248,1.87,,,NaN
1186,1,16087,3.18,,,NaN
1187,1,15968,2.06,,,NaN
1188,1,15724,4.85,,,NaN
1189,1,15539,4.72,,,NaN
1190,1,15381,4.77,,,NaN
1191,1,15185,3.24,,,NaN
1192,1,15024,5.02,,,NaN
1193,1,14831,0.71,,,NaN
1194,1,14645,1.2,,,NaN
1195,1,14508,3.72,,,NaN
1196,1,14328,6.2,,,NaN
1197,1,14154,2.21,TDA8,YAL064C-A,-3
1198,1,14001,2.15,TDA8,YAL064C-A,-2
1199,1,13831,3.37,TDA8,YAL064C-A,-1
1200,1,13649,2.92,TDA8,YAL064C-A,1
1201,1,13503,3.6,TDA8,YAL064C-A,2
1202,1,13339,1.04,,,NaN
1203,1,13232,2.72,,,NaN
1204,1,13075,5.36,,,NaN
1205,1,12904,6.44,,,NaN
1206,1,12678,10.82,,,NaN
1207,1,12503,2.29,,,NaN
1208,1,12327,1.62,,YAL065C,-3
1209,1,12158,3.63,,YAL065C,-2
1210,1,12025,6.22,,YAL065C,-1
1211,1,11879,5.96,,YAL065C,1
1212,1,11698,6.34,,YAL065C,2
1213,1,11539,2.57,,YAL064W-B,2
1214,1,11362,2.48,,YAL064W-B,1
1215,1,11101,3.26,,YAL064W-B,-1
1216,1,10940,6.69,,YAL064W-B,-2
1217,1,10766,5.96,,YAL064W-B,-3
1218,1,10603,2.13,,,NaN
1219,1,10450,2.62,,,NaN
1220,1,10251,1.54,,YAL066W,6
1221,1,10117,1.35,,YAL066W,5
1222,1,9937,1.53,,YAL066W,4
1223,1,9767,4.43,,YAL066W,3
1224,1,9589,4.02,,YAL066W,2
1225,1,9417,4.4,,YAL066W,1
1226,1,9159,1.97,SEO1,YAL067C,1
1227,1,8824,2.72,SEO1,YAL067C,3
1228,1,8712,1.25,SEO1,YAL067C,4
1229,1,8485,3.2,SEO1,YAL067C,5
1230,1,8307,3.33,SEO1,YAL067C,6
1231,1,8114,3.18,SEO1,YAL067C,7
1232,1,7926,0.62,SEO1,YAL067C,8
1233,1,7791,4.26,SEO1,YAL067C,9
1234,1,7626,4.79,SEO1,YAL067C,10
1235,1,7467,3.63,SEO1,YAL067C,11
1236,1,7321,5.85,SEO1,YAL067C,12
1237,1,7166,0.64,,,NaN
1238,1,6948,3.66,,,NaN
1239,1,6783,2.76,,,NaN
1240,1,6604,2.79,,,NaN
1241,1,6303,3.88,,,NaN
